asiasanat;ilmestymispäivä;käytön päättyminen;nimellisarvo;merkin nimi;merkin väri;painopaikka;painosmäärä;taiteilija;valuutta;kuvan_url;id;sub_label;label
Kalevala Akseli Gallen-Kallela Aino-triptyykki kansalliseepos kansanperinne kansanrunous taide maalaustaide kirjallisuus Väinämöinen järvi maisema lisämaksu Pro filatelia;5.9.1997;31.12.2011;2.8;Akseli Gallen-Kallela Aino-triptyykki;;Cartor Security Printing Ranska;600000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1416.jpg;1416.jpg;1416;1416 Akseli Gallen-Kallela Aino-triptyykki
Kalevala Akseli Gallen-Kallela Aino-triptyykki kansalliseepos kansanperinne kansanrunous taide maalaustaide kirjallisuus lisämaksu  Pro filatelia;5.9.1997;31.12.2011;2.8;Akseli Gallen-Kallela Aino-triptyykki;;Cartor Security Printing Ranska;600000;Pentti Rahikainen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1417.jpg;1417.jpg;1417;1417 Akseli Gallen-Kallela Aino-triptyykki
kirja kirjallisuus Aleksis Kivi Seitsemän veljestä kuvitus Eeli Jaatinen;9.10.1997;31.12.2011;2.8;Aleksis Kivi Seitsemän veljestä;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1418.jpg;1418.jpg;1418;1418 Aleksis Kivi Seitsemän veljestä
kirjallisuus Mika Waltari Sinuhe romaani kuvitus kuvitus Björn Landström;9.10.1997;31.12.2011;2.8;Mika Waltari Sinuhe egyptiläinen;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1419.jpg;1419.jpg;1419;1419 Mika Waltari Sinuhe egyptiläinen
kirjallisuus romaani Väinö Linna Täällä pohjantähden alla kuvitus  Alfons Eder kuvataide;9.10.1997;31.12.2011;2.8;Väinö Linna Täällä Pohjan tähden alla;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1420.jpg;1420.jpg;1420;1420 Väinö Linna Täällä Pohjan tähden alla
kirjallisuus romaani Kalle Päätalo hyvästi Iijoki kuvitus Matti Louhi kuvataide;9.10.1997;31.12.2011;2.8;Kalle Päätalo Hyvästi Iijoki;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1421.jpg;1421.jpg;1421;1421 Kalle Päätalo Hyvästi Iijoki
kirjallisuus romaani Kaari Utrio haukka minun rakkaani kuvitus kuvataide Matti Kota;9.10.1997;31.12.2011;2.8;Kaari Utrio Haukka minun rakkaani;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1422.jpg;1422.jpg;1422;1422 Kaari Utrio Haukka minun rakkaani
kirjallisuus romaani kuvitus k uvataide Hannu Salama Juhannustanssit Markku Reunanen;9.10.1997;31.12.2011;2.8;Hannu Salama Juhannustanssit;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1423.jpg;1423.jpg;1423;1423 Hannu Salama Juhannustanssit
kirjallisuus romaani kuvitus kuvataide Veijo Meri Manillaköysi Kosti Antikainen;9.10.1997;31.12.2011;2.8;Veijo Meri Manillaköysi;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1424.jpg;1424.jpg;1424;1424 Veijo Meri Manillaköysi
kirjallisuus romaani kuvitus kuvatiade lastenkirjallisuus Elina Karjalainen Uppo-Nalle ja Kumma Hannu Taina;9.10.1997;31.12.2011;2.8;Elina Karjalainen Uppo Nalle ja Kumma;;The House of Questa Englanti;700000;Raimo Sallinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1425.jpg;1425.jpg;1425;1425 Elina Karjalainen Uppo Nalle ja Kumma
maalaismaisema maisema kirkko kylä joulu vuotuisjuhlat perinne;31.10.1997;31.12.2011;2;Jouluinen kylä;;Setec;45605000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1426.jpg;1426.jpg;1426;1426 Jouluinen kylä
kynttiläkruunu valaisin joulu perinne vuotuisjuhlat;31.10.1997;31.12.2011;2.8;Kynttelikkö;;Setec;8950000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1427.jpg;1427.jpg;1427;1427 Kynttelikkö
Johanneksen kirkko Helsinki joulu joulukirkko perinne rakennus arkkitehtuuri vuotuisjuhlat;31.10.1997;31.12.2011;3.2;Johanneksen kirkko;;Setec;5000000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1428.jpg;1428.jpg;1428;1428 Johanneksen kirkko
eläin kala kuha Stizostedion lucioperca maakuntakala Uusimaa luonto;15.1.1998;;2;Maakuntakalat - Kuha;;Joh. Enschedé Hollanti;11579000;Minna Luoma;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1429.jpg;1429.jpg;1429;1429 Maakuntakalat - Kuha
eläin lintu rastas mustarastas Turdus merula maakuntalintu Uusimaa luonto;15.1.1998;;1;Maakuntalinnut - Mustarastas;;Joh. Enschedé Hollanti;26629000;Pekka Piippo;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1430.jpg;1430.jpg;1430;1430 Maakuntalinnut - Mustarastas
muumit Muumipappa Tove Jansson kirjallisuus lastenkirjallisuus kuvitus kuvataide;15.1.1998;;1;Muumeja - Tove Jansson Muumipappa;;Setec;1000000;Pirkko Vahtero;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1431.jpg;1431.jpg;1431;1431 Muumeja - Tove Jansson Muumipappa
muumit Muumimamma Tove Jansson kirjallisuus lastenkirjallisuus kuvitus kuvataide;15.1.1998;;1;Muumeja - Tove Jansson Muumimamma;;Setec;1000000;Pirkko Vahtero;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1432.jpg;1432.jpg;1432;1432 Muumeja - Tove Jansson Muumimamma
muumit Pikku Myy  Tuutikki Tove Jansson Taikatalvi kirjallisuus lastenkirjallisuus kuvitus kuvataide;15.1.1998;;1;Muumeja - Tove Jansson Tuutikki ja Pikku Myy;;Setec;1000000;Pirkko Vahtero;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1433.jpg;1433.jpg;1433;1433 Muumeja - Tove Jansson Tuutikki ja Pikku Myy
muumit Muumipeikko Niiskuneiti Pikku Myy Tove Jansson kirjallisuus lastenkirjallisuus kuvitus kuvataide;15.1.1998;;1;Tove Jansson Muumipeikko ja Niiskuneiti;;Setec;1000000;Pirkko Vahtero;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1434.jpg;1434.jpg;1434;1434 Tove Jansson Muumipeikko ja Niiskuneiti
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;3.2.1998;;1;Tervehdyksiä;;Setec;1200000;Marleena Ansio;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1435.jpg;1435.jpg;1435;1435 Tervehdyksiä
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;3.2.1998;;1;Tervehdyksiä;;Setec;1200000;Marleena Ansio;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1436.jpg;1436.jpg;1436;1436 Tervehdyksiä
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;3.2.1998;;1;Tervehdyksiä;;Setec;1200000;Marleena Ansio;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1437.jpg;1437.jpg;1437;1437 Tervehdyksiä
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;3.2.1998;;1;Tervehdyksiä;;Setec;1200000;Marleena Ansio;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1438.jpg;1438.jpg;1438;1438 Tervehdyksiä
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;3.2.1998;;1;Tervehdyksiä;;Setec;1200000;Marleena Ansio;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1439.jpg;1439.jpg;1439;1439 Tervehdyksiä
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;3.2.1998;;1;Tervehdyksiä;;Setec;1200000;Marleena Ansio;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1440.jpg;1440.jpg;1440;1440 Tervehdyksiä
sairaanhoito sairaala sairaanhoitaja työväline Suomen Sairaanhoitajaliitto yhdistys;3.2.1998;31.12.2011;2.8;Sairaanhoito Suomessa;;Setec;2000000;Heikki Nuutinen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1441.jpg;1441.jpg;1441;1441 Sairaanhoito Suomessa
luonto kasvi kukka kissankello Campanula rotundifolia maakuntakukka Keski-Pohjanmaa;12.3.1998;;1;Maakuntakukat - Kissankello;;Setec;;Paavo Huovinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1442.jpg;1442.jpg;1442;1442 Maakuntakukat - Kissankello
eläin kotieläin sika possu maatalous lisämaksu avustustoiminta Punainen Risti;12.3.1998;31.12.2011;2.8;Kotieläimet - Pahnue;;Setec;600000;Pirkko Juvonen-Valtonen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1443.jpg;1443.jpg;1443;1443 Kotieläimet - Pahnue
eläin kotieläin sika possu  maatalous lisämaksu avustustoiminta Punainen Risti;12.3.1998;31.12.2011;3.2;Kotieläimet -Pikkupossut;;Setec;500000;Pirkko Juvonen-Valtonen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1444.jpg;1444.jpg;1444;1444 Kotieläimet -Pikkupossut
eläin kotieläin sika maatalous lisämaksu avustustoiminta Punainen Risti;12.3.1998;31.12.2011;3.4;Kotieläimet - Karju;;Setec;500000;Pirkko Juvonen-Valtonen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1445.jpg;1445.jpg;1445;1445 Kotieläimet - Karju
kasvi kukka kevät vuodenajat luonto leskenlehti Tussilago farfara;27.3.1998;31.12.2011;2.8;Luonto herää - Leskenlehti;;Setec;3000000;Pirkko Juvonen-Valtonen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1446.jpg;1446.jpg;1446;1446 Luonto herää - Leskenlehti
vappu ylioppilas juhlat vuotuisjuhlat Posteurop europa kansainvälinen yhteistyö järjestö  ;27.3.1998;31.12.2011;3.2;Vappu;;Walsall Security Printers Englanti;3000000;Mika Launis;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1447.jpg;1447.jpg;1447;1447 Vappu
juhannus juhlat vuotuisjuhlat  Posteurop europa kansainvälinen yhteistyö järjestö  ;27.3.1998;31.12.2011;3.4;Juhannus;;Walsall Security Printers Englanti;2000000;Mika Launis;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1448.jpg;1448.jpg;1448;1448 Juhannus
Suomen lippu järvi maisema nuottiviivasto Maamme-laulu musiikki säveltaide kansallislaulu itsenäisyys Fredrik Pacius Johan  Ludvig Runeberg kirjallisuus lyriikka runo Vårt land P. Cajander ;7.5.1998;31.12.2011;5;Maamme-laulu 150 vuotta;;Setec;2250000;Asser Jaaro;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1449.jpg;1449.jpg;1449;1449 Maamme-laulu 150 vuotta
Aranda laiva merentutkimuslaitos Antarktis merenkulku tutkimus Pohjola Pohjola pohjoismainen kansainvälinen järjestö yhteistyö Pohjoismaiden postiliitto;7.5.1998;31.12.2011;2.8;Merentutkimusalus Aranda;;Joh. Enschedé Hollanti;1810000;Juha Flinkman;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1450.jpg;1450.jpg;1450;1450 Merentutkimusalus Aranda
Vega Adolf Erik Nordenskiöld Koillisväylä merenkulku laiva purjelaiva merentutkimus tutkimusmatka Arktis Pohjola pohjoismainen kansainvälinen järjestö yhteistyö Pohjoismaiden postiliitto;7.5.1998;31.12.2011;3.2;Vega ja Koillisväylä;;Joh. Enschedé Hollanti;1810000;Juha Flinkman;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1451.jpg;1451.jpg;1451;1451 Vega ja Koillisväylä
eläin koira lemmikkieläin koiranäyttely Berninpaimenkoira ;4.6.1998;;1;Koiranpentuja - Berninpaimenkoira;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1452.jpg;1452.jpg;1452;1452 Koiranpentuja - Berninpaimenkoira
eläin koira  lemmikkieläin koiranäyttely Pumi ;4.6.1998;;1;Koiranpentuja - Pumi;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1453.jpg;1453.jpg;1453;1453 Koiranpentuja - Pumi
eläin koira  lemmikkieläin koiranäyttely Bokseri;4.6.1998;;1;Koiranpentuja - Bokseri;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1454.jpg;1454.jpg;1454;1454 Koiranpentuja - Bokseri
eläin  lemmikkieläin koiranäyttely koira Bichon frisé;4.6.1998;;1;Koiranpentuja - Bichon frisé;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1455.jpg;1455.jpg;1455;1455 Koiranpentuja - Bichon frisé
eläin koira  lemmikkieläin koiranäyttely Suomenlapinkoira ;4.6.1998;;1;Koiranpentuja - Suomenlapinkoira;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1456.jpg;1456.jpg;1456;1456 Koiranpentuja - Suomenlapinkoira
eläin koira lemmikkieläin koiranäyttely Karkeakarvainen mäyräkoira;4.6.1998;;1;Koiranpentuja - Karkeakarvainen mäyräkoira;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1457.jpg;1457.jpg;1457;1457 Koiranpentuja - Karkeakarvainen mäyräkoira
eläin koira lemmikkieläin koiranäyttely Cairnterrieri ;4.6.1998;;1;Koiranpentuja - Cairnterrieri;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1458.jpg;1458.jpg;1458;1458 Koiranpentuja - Cairnterrieri
eläin koira lemmikkieläin koiranäyttely Labradorinnoutaja;4.6.1998;;1;Koiranpentuja - Labradorinnoutaja;;Walsall Security Printers Englanti;1000000;Asser Jaaro;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1459.jpg;1459.jpg;1459;1459 Koiranpentuja - Labradorinnoutaja
eläin lintu pöllö huuhkaja siipi bubo bubo;4.9.1998;31.12.2011;3;Pöllöjä - Huuhkaja;;Joh. Enschedé Hollanti;700000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1460.jpg;1460.jpg;1460;1460 Pöllöjä - Huuhkaja
eläin lintu pöllö Huuhkaja Bubo bubo;4.9.1998;31.12.2011;3;Pöllöjä - Huuhkaja;;Joh. Enschedé Hollanti;700000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1461.jpg;1461.jpg;1461;1461 Pöllöjä - Huuhkaja
eläin lintu pöllö Helmipöllö Aegolius funereus;4.9.1998;31.12.2011;3;Pöllöjä - Helmipöllö;;Joh. Enschedé Hollanti;700000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1462.jpg;1462.jpg;1462;1462 Pöllöjä - Helmipöllö
eläin lintu pöllö Lapinpöllö Strix nebulosa;4.9.1998;31.12.2011;3;Pöllöjä - Lapinpöllö;;Joh. Enschedé Hollanti;700000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1463.jpg;1463.jpg;1463;1463 Pöllöjä - Lapinpöllö
eläin lintu pöllö Tunturipöllö Nyctea scandiaca;4.9.1998;31.12.2011;3;Pöllöjä - Tunturipöllö;;Joh. Enschedé Hollanti;700000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1464.jpg;1464.jpg;1464;1464 Pöllöjä - Tunturipöllö
pyöräily polkupyörä urheilu liikunta ;4.9.1998;31.12.2011;3;Pyöräily;;Setec;2000000;Pekka Hesanto;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1465.jpg;1465.jpg;1465;1465 Pyöräily
muotoilu teollinen Alvar Aalto Savoy-maljakko astia lasi;9.10.1998;31.12.2011;3;Suomalainen muotoilu - Savoy-maljakot;;Setec;800000;Kari Piippo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1466.jpg;1466.jpg;1466;1466 Suomalainen muotoilu - Savoy-maljakot
muotoilu teollinen Yrjö Kukkapuro Karuselli huonekalu tuoli;9.10.1998;31.12.2011;3;Suomalainen muotoilu - Karuselli-tuoli;;Setec;800000;Kari Piippo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1467.jpg;1467.jpg;1467;1467 Suomalainen muotoilu - Karuselli-tuoli
muotoilu teollinen Annika Rimala Marimekko vaatteet tekstiili tasaraita;9.10.1998;31.12.2011;3;Suomalainen muotoilu - Tasaraita-paidat;;Setec;800000;Kari Piippo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1468.jpg;1468.jpg;1468;1468 Suomalainen muotoilu - Tasaraita-paidat
muotoilu teollinen Kaj Frank astia Kilta keramiikka;9.10.1998;31.12.2011;3;Suomalainen muotoilu - Kilta-astiat;;Setec;800000;Kari Piippo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1469.jpg;1469.jpg;1469;1469 Suomalainen muotoilu - Kilta-astiat
muotoilu teollinen  Timo Sarpaneva astia pata ;9.10.1998;31.12.2011;3;Suomalainen muotoilu - Pata;;Setec;800000;Kari Piippo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1470.jpg;1470.jpg;1470;1470 Suomalainen muotoilu - Pata
muotoilu teollinen Bertel Gardberg Carelia ruokailuväline;9.10.1998;31.12.2011;3;Suomalainen muotoilu - Carelia-ruokailuvälineet;;Setec;800000;Kari Piippo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1471.jpg;1471.jpg;1471;1471 Suomalainen muotoilu - Carelia-ruokailuvälineet
joulu joulukuusi leikki perinne vuotuisjuhlat;30.10.1998;31.12.2011;2;Joulukuusi;;Setec;46600000;Hannu Taina;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1472.jpg;1472.jpg;1472;1472 Joulukuusi
kelkka leikki liikunta joulu vuotuisjuhlat;30.10.1998;31.12.2011;3;Mäenlasku;;Setec;9000000;Hannu Taina;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1473.jpg;1473.jpg;1473;1473 Mäenlasku
järvi maisema joulu vuotuisjuhlat;30.10.1998;31.12.2011;3.20;Mökki;;Setec;3000000;Hannu Taina;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1474.jpg;1474.jpg;1474;1474 Mökki
Formula 1 moottoriurheilu urheilu maailmanmestaruus maailmanmestari Mika Häkkinen kilpailu auto ;15.1.1999;31.12.2011;3;Formula 1 -maailmanmestari Mika Häkkinen;;Setec;2000000;Pekka Hesanto;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1475.jpg;1475.jpg;1475;1475 Formula 1 -maailmanmestari Mika Häkkinen
Maakuntakala Lappi kala eläin lohi Salmo salar ;27.1.1999;;2;Maakuntakalat - Lohi;;Joh. Enschedé Hollanti;12200000;Minna Luoma;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1476.jpg;1476.jpg;1476;1476 Maakuntakalat - Lohi
eläin lintu maakuntalintu Lappi sinirinta  Luscinia svecica  ;27.1.1999;;1;Maakuntalinnut - Sinirinta;;Joh. Enschedé Hollanti;30200000;Pekka Piippo;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1477.jpg;1477.jpg;1477;1477 Maakuntalinnut - Sinirinta
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;27.1.1999;31.12.2011;3;Häntiä;;Joh. Enschedé Hollanti;3000000;Harri Granholm;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1478.jpg;1478.jpg;1478;1478 Häntiä
ystävyys tunteet tervehdykset ystävänpäivä vuotuisjuhlat;27.1.1999;31.12.2011;3;Häntiä ;;Joh. Enschedé Hollanti;3000000;Harri Granholm;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1479.jpg;1479.jpg;1479;1479 Häntiä 
Työväenliike Eetu Edvard Salin Pori kansanedustaja patsas veistos Aimo Tukiainen muistomerkki kuvanveisto;27.1.1999;31.12.2011;4.5;Työväenliike 100 vuotta;;Joh. Enschedé Hollanti;1000000;Asser Jaaro;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1480.jpg;1480.jpg;1480;1480 Työväenliike 100 vuotta
Kalevala Elias Lönnrot kansalliseepos kansanrunous kirjallisuus esihistoria Kansallismuseo solki Suomussalmi ;15.2.1999;31.12.2011;3;Kalevala - Hevossolki;;Joh. Enschedé Hollanti;500000;Eeva Oivo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1481.jpg;1481.jpg;1481;1481 Kalevala - Hevossolki
Kalevala Elias Lönnrot kansalliseepos kansanrunous kirjallisuus esihistoria Kansallismuseo solki Kuhmoinen;15.2.1999;31.12.2011;3;Kalevala - Lintusolki;;Joh. Enschedé Hollanti;500000;Eeva Oivo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1482.jpg;1482.jpg;1482;1482 Kalevala - Lintusolki
Kalevala Elias Lönnrot kansalliseepos kansanrunous kirjallisuus esihistoria Kansallismuseo solki Virusmäki;15.2.1999;31.12.2011;3;Kalevala - Hevosenkenkäsolki;;Joh. Enschedé Hollanti;500000;Eeva Oivo;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1483.jpg;1483.jpg;1483;1483 Kalevala - Hevosenkenkäsolki
Liikenne tie Utsjoki Yläköngäs maisema tielaitos valtionhallinto;15.2.1999;31.12.2011;3;Tie - Jäämerentie Utsjoella;;Setec;700000;Kaisu Klemetti valokuva Pentti Valmunen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1484.jpg;1484.jpg;1484;1484 Tie - Jäämerentie Utsjoella
Liikenne tie Jyväskylä Rantatie tielaitos valtionhallinto;15.2.1999;31.12.2011;3;Tie - Jyväskylän Rantatie;;Setec;700000;Kaisu Klemetti valokuva Pentti Valmunen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1485.jpg;1485.jpg;1485;1485 Tie - Jyväskylän Rantatie
Liikenne tie Raippaluoto silta Vaasa maisema tielaitos valtionhallinto;15.2.1999;31.12.2011;3;Tie - Raippaluodon silta;;Setec;700000;Kaisu Klemetti valokuva Pentti Valmunen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1486.jpg;1486.jpg;1486;1486 Tie - Raippaluodon silta
Liikenne tie Kitee maisema tielaitos valtionhallinto;15.2.1999;31.12.2011;3;Tie - Metsätie Pohjois-Karjalassa;;Setec;700000;Kaisu Klemetti valokuva Pentti Valmunen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1487.jpg;1487.jpg;1487;1487 Tie - Metsätie Pohjois-Karjalassa
Martta-järjestö järjestö kotitalous neuvonta;15.3.1999;31.12.2011;3;Marttajärjestö 100 vuotta ;;Walsall Security Printers Englanti;2000000;Marc Wood;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1488.jpg;1488.jpg;1488;1488 Marttajärjestö 100 vuotta 
Luonto kasvi kukka krookus Crocus vernus kevät  vuodenajat;15.3.1999;31.12.2011;3;Krookus;;Walsall Security Printers Englanti;2000000;Pirkko Juvonen - Valtonen;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1489.jpg;1489.jpg;1489;1489 Krookus
kaupunki puisto Esplanadi Helsinki patsas veistos Johan Ludvig Runeberg   kuvanveisto Posteurop europa kansainvälinen yhteistyö järjestö  ;15.3.1999;31.12.2011;2.7;Esplanadin puisto Helsinki;;Joh. Enschedé Hollanti;1500000;Asser Jaaro valokuva Markku Ulander;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1490.jpg;1490.jpg;1490;1490 Esplanadin puisto Helsinki
luonto maisema puisto Ruissalo Turku ulkoilu luonnonsuojelu Posteurop europa kansainvälinen yhteistyö järjestö  ;15.3.1999;31.12.2011;3.2;Turun Ruissalo;;Joh. Enschedé Hollanti;2000000;Asser Jaaro valokuva Pentti Harala;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1491.jpg;1491.jpg;1491;1491 Turun Ruissalo
luonto kasvi kukka maakuntakukka Ahvenanmaa kevätesikko Primula veris yhteisjulkaisu;28.4.1999;;1;Maakuntakukat - Kevätesikko;;Setec;50000000;Paavo Huovinen;luokka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1492.jpg;1492.jpg;1492;1492 Maakuntakukat - Kevätesikko
eläin lintu satakieli Luscinia luscinia;18.5.1999;31.12.2011;3;Suviyön lintuja - Satakieli;;Joh. Enschedé Hollanti;450000;Erik Bruun;markka;http://www.postimuseo.fi/kiosks/14/postimerkit/260x260/1493.jpg;1493.jpg;1493;1493 Suviyön lintuja - Satakieli
